Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/25,23:55:16,39.7530,27.8545,1.8,5.5,Balıkesir,Marmara Bölgesi
2020/04/25,23:53:41,39.0915,40.8032,1.7,1.3,Bingöl,Doğu Anadolu Bölgesi
2020/04/25,23:34:02,40.3940,28.8722,1.4,5.3,Bursa,Marmara Bölgesi
2020/04/25,22:51:43,38.4793,39.2357,1.2,11.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,22:01:06,38.9437,27.9183,1.3,2.5,Manisa,Ege Bölgesi
2020/04/25,21:50:28,38.9333,27.9318,1.7,1.5,Manisa,Ege Bölgesi
2020/04/25,21:50:26,40.1838,31.6535,2.1,4.2,Ankara,İç Anadolu Bölgesi
2020/04/25,20:15:58,39.6010,26.0867,2.2,9.5,Çanakkale,Marmara Bölgesi
2020/04/25,18:59:36,38.3033,34.2728,1.0,10.2,Aksaray,İç Anadolu Bölgesi
2020/04/25,18:53:03,38.9790,27.8460,1.5,11.9,Manisa,Ege Bölgesi
2020/04/25,18:46:26,38.2270,36.2937,1.6,24.8,Adana,Akdeniz Bölgesi
2020/04/25,18:33:55,39.1973,41.3448,1.7,23.8,Muş,Doğu Anadolu Bölgesi
2020/04/25,18:32:03,38.5468,27.4683,2.6,22.7,Manisa,Ege Bölgesi
2020/04/25,18:28:12,41.1387,28.9505,0.9,0.0,İstanbul,Marmara Bölgesi
2020/04/25,16:33:40,39.7363,27.8090,2.2,5.8,Balıkesir,Marmara Bölgesi
2020/04/25,16:13:40,37.1490,28.6690,2.0,7.6,Muğla,Ege Bölgesi
2020/04/25,16:13:33,38.3497,39.0400,1.5,10.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,13:55:42,37.8562,32.5870,1.2,0.0,Konya,İç Anadolu Bölgesi
2020/04/25,13:13:34,38.4502,39.2308,2.3,2.9,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,13:01:21,41.2370,28.8933,1.4,0.0,İstanbul,Marmara Bölgesi
2020/04/25,12:33:22,38.5850,26.9748,1.9,6.2,İzmir,Ege Bölgesi
2020/04/25,12:20:41,35.6177,31.8458,2.4,8.5,Mersin,Akdeniz Bölgesi
2020/04/25,12:15:21,38.4093,39.1507,1.3,3.7,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,11:55:55,37.2438,28.2305,1.5,0.0,Muğla,Ege Bölgesi
2020/04/25,11:31:58,38.4970,39.2205,1.7,10.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,11:22:30,38.3800,31.4908,1.7,5.0,Konya,İç Anadolu Bölgesi
2020/04/25,10:40:59,37.4757,26.8132,2.0,7.5,Aydın,Ege Bölgesi
2020/04/25,10:16:56,37.6087,26.7503,1.6,10.2,Aydın,Ege Bölgesi
2020/04/25,09:49:08,39.1093,27.8027,2.1,8.1,Manisa,Ege Bölgesi
2020/04/25,09:42:36,38.6952,26.7572,2.0,6.0,İzmir,Ege Bölgesi
2020/04/25,08:56:23,38.3508,39.0617,1.3,13.6,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,08:51:44,38.4372,39.2622,1.1,17.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,08:30:21,36.2065,30.5682,1.6,6.4,Mersin,Akdeniz Bölgesi
2020/04/25,07:54:57,38.4198,39.1310,1.2,10.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,07:40:02,40.9242,33.1082,2.1,12.6,Çankırı,İç Anadolu Bölgesi
2020/04/25,06:54:40,36.5385,28.5887,1.6,43.2,Mersin,Akdeniz Bölgesi
2020/04/25,06:33:16,36.9722,33.9672,1.7,11.0,Mersin,Akdeniz Bölgesi
2020/04/25,06:26:38,36.9407,33.9020,2.1,3.4,Mersin,Akdeniz Bölgesi
2020/04/25,06:24:43,36.9518,33.8882,1.5,13.4,Mersin,Akdeniz Bölgesi
2020/04/25,06:10:39,37.7507,29.8175,1.8,12.7,Denizli,Ege Bölgesi
2020/04/25,05:41:02,38.7858,41.4738,1.4,26.1,Muş,Doğu Anadolu Bölgesi
2020/04/25,04:22:03,41.0645,34.1378,1.9,5.0,Kastamonu,Karadeniz Bölgesi
2020/04/25,04:11:03,38.3000,38.8613,1.8,8.2,Malatya,Doğu Anadolu Bölgesi
2020/04/25,04:03:26,38.6423,39.6542,2.3,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,03:39:04,39.0335,27.8213,1.1,1.5,Manisa,Ege Bölgesi
2020/04/25,03:04:36,39.0900,27.8432,1.6,4.7,Manisa,Ege Bölgesi
2020/04/25,02:18:57,39.1797,27.8042,1.2,2.6,Manisa,Ege Bölgesi
2020/04/25,01:44:32,36.9662,36.0137,1.5,5.6,Erzin,Akdeniz Bölgesi
2020/04/25,01:36:20,38.2260,38.8130,2.3,5.5,Malatya,Doğu Anadolu Bölgesi
2020/04/25,01:25:24,38.4167,39.1108,2.4,9.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,01:23:17,38.4115,39.1127,1.7,13.2,Elazığ,Doğu Anadolu Bölgesi
2020/04/25,00:57:29,38.2862,38.8908,1.8,8.1,Malatya,Doğu Anadolu Bölgesi
2020/04/25,00:52:45,38.2570,38.8722,2.3,7.9,Malatya,Doğu Anadolu Bölgesi
