Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/09,23:31:12,38.4357,38.9273,1.6,15.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,23:24:17,38.4745,39.2817,1.6,8.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,23:14:11,37.4058,29.4573,2.2,8.2,Denizli,Ege Bölgesi
2020/04/09,22:58:29,38.4755,39.2897,0.8,10.7,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,22:53:18,38.4502,39.2452,0.7,2.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,21:58:57,38.7622,43.1845,2.5,5.5,Van,Doğu Anadolu Bölgesi
2020/04/09,21:54:46,38.6585,43.5312,1.9,18.0,Van,Doğu Anadolu Bölgesi
2020/04/09,21:51:56,35.1200,27.8378,3.7,12.7,Mersin,Akdeniz Bölgesi
2020/04/09,21:47:30,38.3175,38.7805,2.7,6.2,Malatya,Doğu Anadolu Bölgesi
2020/04/09,21:37:07,35.1385,27.8315,4.1,8.5,Mersin,Akdeniz Bölgesi
2020/04/09,20:41:11,39.6188,26.0997,1.8,4.8,Çanakkale,Marmara Bölgesi
2020/04/09,20:29:20,38.4898,39.1847,2.1,5.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,20:13:56,38.4428,39.2117,1.0,9.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,19:54:16,38.4055,39.2390,0.9,5.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,19:54:02,39.0882,27.7668,1.6,3.8,Manisa,Ege Bölgesi
2020/04/09,18:52:30,37.4232,35.8953,1.3,15.3,Adana,Akdeniz Bölgesi
2020/04/09,18:27:27,38.4900,39.2795,2.1,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,18:23:46,38.4228,39.2970,1.9,4.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,18:21:35,38.9720,27.7715,1.8,7.8,Manisa,Ege Bölgesi
2020/04/09,18:06:22,39.1420,27.8013,2.6,11.3,Manisa,Ege Bölgesi
2020/04/09,17:56:03,38.4362,39.2203,2.0,5.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,17:42:40,38.9182,27.8127,2.2,5.8,Manisa,Ege Bölgesi
2020/04/09,17:29:52,38.3570,38.8817,1.8,24.5,Malatya,Doğu Anadolu Bölgesi
2020/04/09,17:28:42,38.3943,39.0057,1.9,14.6,Elazığ,Doğu Anadolu Bölgesi
2020/04/09,17:21:12,39.0670,27.8470,2.3,13.9,Manisa,Ege Bölgesi
