Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/30,23:35:19,38.4312,39.3408,1.0,4.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,22:57:05,34.9622,27.9320,2.1,5.0,Mersin,Akdeniz Bölgesi
2020/04/30,22:29:09,36.9478,29.3355,1.5,6.8,Denizli,Ege Bölgesi
2020/04/30,22:17:06,37.0105,28.5258,1.5,5.1,Muğla,Ege Bölgesi
2020/04/30,21:46:00,39.7883,30.4723,1.8,9.0,Hoşnudiye Mahallesi,İç Anadolu Bölgesi
2020/04/30,21:39:18,36.9883,28.5128,2.1,12.3,Muğla,Ege Bölgesi
2020/04/30,21:34:45,39.7440,26.6650,1.8,9.0,Çanakkale,Marmara Bölgesi
2020/04/30,21:26:04,37.3238,27.8885,1.8,0.0,Muğla,Ege Bölgesi
2020/04/30,20:17:54,37.0033,28.5253,1.6,14.2,Muğla,Ege Bölgesi
2020/04/30,20:16:08,38.2537,42.7733,2.3,5.4,Van,Doğu Anadolu Bölgesi
2020/04/30,18:38:44,37.0002,28.5288,1.8,11.7,Muğla,Ege Bölgesi
2020/04/30,18:33:24,36.9682,28.5143,1.9,13.9,Muğla,Ege Bölgesi
2020/04/30,17:54:33,37.0015,28.5123,2.9,8.5,Muğla,Ege Bölgesi
2020/04/30,17:44:42,41.1827,28.7643,0.9,0.0,İstanbul,Marmara Bölgesi
2020/04/30,17:15:24,38.3817,39.2087,0.7,4.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,17:01:58,38.3470,39.1927,1.8,8.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,16:48:38,36.9963,28.5225,2.3,9.2,Muğla,Ege Bölgesi
2020/04/30,16:38:50,36.9780,28.5403,2.2,14.9,Muğla,Ege Bölgesi
2020/04/30,16:34:41,38.3785,39.1132,1.2,5.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,16:34:09,38.3852,39.2193,0.8,5.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,16:08:57,36.5707,36.2600,1.7,18.3,İskenderun,Akdeniz Bölgesi
2020/04/30,15:51:02,38.2747,38.8022,2.5,5.9,Malatya,Doğu Anadolu Bölgesi
2020/04/30,15:30:14,38.4413,39.1722,1.0,2.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,15:20:37,38.9953,32.8838,1.8,0.0,Konya,İç Anadolu Bölgesi
2020/04/30,15:07:18,39.8645,33.0553,1.9,0.0,Ankara,İç Anadolu Bölgesi
2020/04/30,14:57:46,36.9838,28.5338,1.8,5.2,Muğla,Ege Bölgesi
2020/04/30,14:42:43,38.3967,39.1492,1.3,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,14:16:58,37.0065,28.5500,1.2,4.4,Muğla,Ege Bölgesi
2020/04/30,14:06:40,37.0002,28.5330,0.8,5.3,Muğla,Ege Bölgesi
2020/04/30,13:58:39,38.3853,39.0015,0.9,12.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,13:41:51,38.4095,39.2090,0.9,2.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,13:28:22,38.3770,39.2157,1.1,5.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,13:27:13,37.0130,28.5537,1.1,4.7,Muğla,Ege Bölgesi
2020/04/30,13:22:30,38.6275,43.2147,1.8,26.3,Van,Doğu Anadolu Bölgesi
2020/04/30,13:20:44,36.9915,28.5538,2.3,8.5,Muğla,Ege Bölgesi
2020/04/30,13:15:52,37.0040,28.5137,2.5,8.7,Muğla,Ege Bölgesi
2020/04/30,13:09:46,37.0065,28.5310,4.6,7.4,Muğla,Ege Bölgesi
2020/04/30,13:02:37,38.2635,38.7632,1.3,19.0,Malatya,Doğu Anadolu Bölgesi
2020/04/30,12:54:46,38.3735,39.1773,0.7,4.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,12:53:26,38.0550,32.3542,1.4,0.0,Konya,İç Anadolu Bölgesi
2020/04/30,12:14:35,38.3832,39.1822,0.6,2.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/30,12:05:31,37.1883,28.2455,2.0,0.0,Muğla,Ege Bölgesi
