Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/05/07,23:13:29,38.2845,38.6277,1.2,17.6,Malatya,Doğu Anadolu Bölgesi
2020/05/07,21:56:01,37.4787,36.0100,1.9,2.0,Osmaniye,Akdeniz Bölgesi
2020/05/07,20:45:40,38.3525,38.7852,2.5,2.4,Malatya,Doğu Anadolu Bölgesi
2020/05/07,20:00:37,38.8307,27.1668,2.1,11.7,İzmir,Ege Bölgesi
2020/05/07,19:45:22,38.6610,42.9207,1.6,28.3,Van Gölü,Doğu Anadolu Bölgesi
2020/05/07,19:22:25,40.3752,28.5827,1.7,11.8,Bursa,Marmara Bölgesi
2020/05/07,18:02:13,39.9335,32.3707,1.5,6.6,Ankara,İç Anadolu Bölgesi
2020/05/07,16:03:21,37.7002,35.5438,2.6,5.0,Adana,Akdeniz Bölgesi
2020/05/07,15:57:57,40.8180,31.7423,2.1,0.0,Bolu,Karadeniz Bölgesi
2020/05/07,15:36:03,37.6515,35.8478,1.6,12.9,Adana,Akdeniz Bölgesi
2020/05/07,15:02:41,38.4030,39.1388,1.1,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/05/07,13:29:02,38.3782,39.1250,1.2,5.1,Elazığ,Doğu Anadolu Bölgesi
2020/05/07,12:42:45,38.0472,32.3497,1.4,0.0,Konya,İç Anadolu Bölgesi
2020/05/07,12:34:57,37.2992,31.9288,2.2,0.0,Konya,İç Anadolu Bölgesi
2020/05/07,12:24:31,41.0762,28.9552,0.4,0.0,İstanbul,Marmara Bölgesi
2020/05/07,12:11:41,39.8747,26.2823,1.2,5.3,Çanakkale,Marmara Bölgesi
2020/05/07,12:08:10,37.2097,28.3213,1.3,9.2,Muğla,Ege Bölgesi
2020/05/07,11:56:53,36.1353,33.1630,1.6,0.0,Mersin,Akdeniz Bölgesi
2020/05/07,11:53:18,37.2350,28.2150,1.9,0.0,Muğla,Ege Bölgesi
2020/05/07,10:37:24,38.3440,39.0700,0.9,8.5,Elazığ,Doğu Anadolu Bölgesi
2020/05/07,09:25:34,39.4505,27.9315,2.0,9.6,Balıkesir,Marmara Bölgesi
2020/05/07,08:37:43,38.4368,39.1523,2.2,7.3,Elazığ,Doğu Anadolu Bölgesi
2020/05/07,06:57:54,39.2193,27.7770,1.5,5.3,Manisa,Ege Bölgesi
2020/05/07,06:53:57,39.0970,27.8332,2.1,6.4,Manisa,Ege Bölgesi
2020/05/07,06:34:43,38.5012,39.2523,2.3,7.0,Elazığ,Doğu Anadolu Bölgesi
2020/05/07,05:56:52,39.4827,27.9702,1.4,10.0,Balıkesir,Marmara Bölgesi
2020/05/07,04:56:01,37.4892,36.0003,2.4,4.1,Osmaniye,Akdeniz Bölgesi
2020/05/07,01:25:01,39.6162,42.8123,1.9,8.2,Ağrı,Doğu Anadolu Bölgesi
2020/05/07,01:08:24,40.1503,31.7018,1.8,6.4,Ankara,İç Anadolu Bölgesi
2020/05/07,00:51:47,39.1848,28.8807,3.0,4.5,Kütahya,Ege Bölgesi
2020/05/07,00:21:26,39.1820,28.8532,1.7,8.3,Kütahya,Ege Bölgesi
2020/05/07,00:06:34,39.4605,32.9535,1.9,5.1,Ankara,İç Anadolu Bölgesi
