Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/05/02,22:28:03,39.0555,27.8817,1.5,8.1,Manisa,Ege Bölgesi
2020/05/02,21:56:42,38.6490,43.2328,0.9,29.2,Van,Doğu Anadolu Bölgesi
2020/05/02,21:36:38,35.3855,27.8002,2.0,9.6,Mersin,Akdeniz Bölgesi
2020/05/02,21:01:03,39.3097,38.4528,2.1,5.0,Erzincan,Doğu Anadolu Bölgesi
2020/05/02,20:33:43,37.9643,27.7055,1.6,4.3,Aydın,Ege Bölgesi
2020/05/02,20:32:00,40.1757,31.7728,2.0,5.0,Ankara,İç Anadolu Bölgesi
2020/05/02,20:31:57,37.9690,27.7133,1.5,7.2,Aydın,Ege Bölgesi
2020/05/02,20:25:15,39.3423,38.3768,1.6,4.0,Erzincan,Doğu Anadolu Bölgesi
2020/05/02,19:51:21,37.4048,37.2558,1.7,5.1,Kahramanmaraş,Akdeniz Bölgesi
2020/05/02,19:36:06,38.4360,39.3128,2.1,4.5,Elazığ,Doğu Anadolu Bölgesi
2020/05/02,18:45:35,38.9788,33.6015,1.6,2.7,Ankara,İç Anadolu Bölgesi
2020/05/02,18:40:33,37.5353,26.8990,1.6,25.3,Aydın,Ege Bölgesi
2020/05/02,18:17:22,37.5215,26.8297,1.7,21.1,Aydın,Ege Bölgesi
2020/05/02,18:12:51,37.5160,26.8308,2.4,13.7,Aydın,Ege Bölgesi
2020/05/02,17:37:49,37.0747,28.2848,2.3,5.6,Muğla,Ege Bölgesi
2020/05/02,16:52:24,36.8045,36.2987,2.8,4.6,Dörtyol,Akdeniz Bölgesi
2020/05/02,16:01:26,38.7458,43.0380,2.0,5.0,Bitlis,Doğu Anadolu Bölgesi
2020/05/02,15:37:48,38.4502,39.4063,1.7,3.8,Elazığ,Doğu Anadolu Bölgesi
2020/05/02,15:17:05,38.9885,27.9022,2.2,9.3,Manisa,Ege Bölgesi
2020/05/02,14:39:51,38.2895,42.8120,2.5,11.5,Van,Doğu Anadolu Bölgesi
2020/05/02,14:29:17,38.3133,39.0023,1.4,13.5,Malatya,Doğu Anadolu Bölgesi
2020/05/02,14:12:36,39.9268,33.9413,2.2,12.1,Kırıkkale,İç Anadolu Bölgesi
2020/05/02,13:19:38,41.2592,28.8893,1.6,0.0,İstanbul,Marmara Bölgesi
2020/05/02,13:06:56,39.1555,27.6078,1.6,0.0,Manisa,Ege Bölgesi
2020/05/02,12:55:56,38.7180,42.9077,1.5,5.3,Van Gölü,Doğu Anadolu Bölgesi
2020/05/02,12:47:28,41.1500,28.7878,0.8,0.0,İstanbul,Marmara Bölgesi
2020/05/02,12:19:19,37.2770,28.2538,1.4,0.0,Muğla,Ege Bölgesi
2020/05/02,12:14:13,39.4335,38.6288,1.8,9.3,Erzincan,Doğu Anadolu Bölgesi
2020/05/02,12:08:53,37.2378,28.2328,1.7,0.0,Muğla,Ege Bölgesi
2020/05/02,11:58:54,37.2342,28.2052,1.8,0.0,Muğla,Ege Bölgesi
2020/05/02,11:41:15,39.9385,33.9028,2.2,9.3,Kırıkkale,İç Anadolu Bölgesi
2020/05/02,11:40:32,41.1080,29.2687,1.0,0.0,İstanbul,Marmara Bölgesi
2020/05/02,11:35:18,38.4763,25.6655,2.9,8.0,Aydın,Ege Bölgesi
2020/05/02,11:32:36,38.4233,39.4297,1.1,4.3,Elazığ,Doğu Anadolu Bölgesi
2020/05/02,11:03:07,37.9033,32.3540,1.2,0.0,Konya,İç Anadolu Bölgesi
2020/05/02,10:41:46,38.7267,42.9065,1.7,5.0,Van Gölü,Doğu Anadolu Bölgesi
2020/05/02,10:38:26,40.0257,27.0545,1.4,0.0,Çanakkale,Marmara Bölgesi
2020/05/02,10:30:43,37.0572,34.5837,2.2,5.3,Mersin,Akdeniz Bölgesi
2020/05/02,10:05:02,38.7305,42.9038,1.2,1.4,Van Gölü,Doğu Anadolu Bölgesi
2020/05/02,09:57:48,37.6728,29.9175,1.6,13.5,Burdur,Akdeniz Bölgesi
2020/05/02,09:51:49,37.0732,28.3483,1.6,0.0,Muğla,Ege Bölgesi
2020/05/02,09:35:15,39.1453,27.8135,1.5,5.1,Manisa,Ege Bölgesi
2020/05/02,08:51:36,36.5187,28.7047,1.6,5.0,Mersin,Akdeniz Bölgesi
2020/05/02,08:36:34,40.1780,28.9627,2.5,3.3,Bursa,Marmara Bölgesi
2020/05/02,07:54:52,38.4262,39.1310,2.1,8.4,Elazığ,Doğu Anadolu Bölgesi
2020/05/02,06:51:40,37.0198,27.9515,1.0,22.5,Muğla,Ege Bölgesi
2020/05/02,02:57:25,38.4138,39.1468,1.7,5.1,Elazığ,Doğu Anadolu Bölgesi
2020/05/02,02:56:19,39.1058,27.8158,2.6,8.5,Manisa,Ege Bölgesi
2020/05/02,01:41:35,38.9898,29.7900,2.0,5.4,Kütahya,Ege Bölgesi
2020/05/02,00:35:11,35.5103,27.4678,2.3,26.0,Mersin,Akdeniz Bölgesi
