Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/17,04:57:14,38.3107,38.8010,1.8,7.9,Malatya,Doğu Anadolu Bölgesi
2020/04/17,04:39:23,38.3703,38.8898,1.5,17.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/17,04:35:27,38.2920,38.8247,2.6,3.2,Malatya,Doğu Anadolu Bölgesi
2020/04/17,04:07:30,37.1008,28.4445,1.4,18.9,Muğla,Ege Bölgesi
2020/04/17,03:56:25,38.7417,43.2975,1.7,22.1,Tekirdağ,Marmara Bölgesi
2020/04/17,03:45:59,38.9955,27.8403,1.4,12.4,Manisa,Ege Bölgesi
2020/04/17,03:17:41,38.9618,27.8288,1.4,12.9,Manisa,Ege Bölgesi
2020/04/17,03:14:33,39.0710,27.8385,1.3,3.7,Manisa,Ege Bölgesi
2020/04/17,03:04:46,36.9520,28.3777,1.5,9.4,Muğla,Ege Bölgesi
2020/04/17,02:44:39,39.0148,27.8525,1.1,8.4,Manisa,Ege Bölgesi
2020/04/17,02:36:04,38.4165,44.1820,1.9,6.6,Van,Doğu Anadolu Bölgesi
2020/04/17,02:17:59,38.9955,27.8460,1.3,4.1,Manisa,Ege Bölgesi
2020/04/17,01:27:07,38.9735,27.8518,1.6,10.2,Manisa,Ege Bölgesi
2020/04/17,01:21:21,39.1160,27.8170,3.3,1.5,Manisa,Ege Bölgesi
2020/04/17,01:11:13,36.3520,35.3072,1.3,5.0,Mersin,Akdeniz Bölgesi
2020/04/17,00:19:31,37.4020,36.0497,1.7,5.3,Osmaniye,Akdeniz Bölgesi
