Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/29,23:03:19,38.1535,43.1438,2.0,19.0,Van,Doğu Anadolu Bölgesi
2020/04/29,22:58:41,38.2727,43.1672,2.2,15.2,Van,Doğu Anadolu Bölgesi
2020/04/29,22:33:19,38.3337,44.3278,3.7,8.0,Van,Doğu Anadolu Bölgesi
2020/04/29,21:58:05,37.3137,38.6848,1.6,8.8,Şanlıurfa,Güneydoğu Anadolu Bölgesi
2020/04/29,21:23:09,35.9622,28.4603,1.7,8.5,Mersin,Akdeniz Bölgesi
2020/04/29,20:55:48,38.3175,38.8513,1.7,19.7,Malatya,Doğu Anadolu Bölgesi
2020/04/29,20:25:07,39.9913,42.5805,2.4,5.5,Kars,Doğu Anadolu Bölgesi
2020/04/29,19:51:02,38.4560,39.2335,1.5,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,19:35:22,40.9220,42.9753,2.0,9.7,Ardahan,Doğu Anadolu Bölgesi
2020/04/29,18:32:49,41.1687,40.7237,1.9,5.7,Rize,Karadeniz Bölgesi
2020/04/29,17:35:11,40.0312,42.6323,2.5,3.3,Kars,Doğu Anadolu Bölgesi
2020/04/29,17:34:34,40.8507,28.2897,2.1,13.7,Marmara Denizi,Marmara Bölgesi
2020/04/29,17:18:10,37.1893,37.1157,2.0,0.0,Gaziantep,Güneydoğu Anadolu Bölgesi
2020/04/29,16:56:42,37.9115,27.6048,2.4,5.1,Aydın,Ege Bölgesi
2020/04/29,16:18:44,41.3658,41.9307,3.4,10.3,Artvin,Karadeniz Bölgesi
2020/04/29,15:17:27,37.7087,37.8367,2.0,4.9,Adıyaman,Güneydoğu Anadolu Bölgesi
2020/04/29,14:56:33,37.2778,27.9500,1.0,0.0,Muğla,Ege Bölgesi
2020/04/29,14:55:33,37.2312,28.0858,1.5,0.0,Muğla,Ege Bölgesi
2020/04/29,14:00:01,36.4278,29.4218,1.5,5.0,Antalya,Akdeniz Bölgesi
2020/04/29,13:26:57,38.3092,39.2167,0.5,17.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,13:02:55,38.2260,29.5237,2.3,16.7,Denizli,Ege Bölgesi
2020/04/29,12:36:38,37.1442,28.2612,1.6,7.1,Muğla,Ege Bölgesi
2020/04/29,12:32:48,37.2923,31.9682,1.8,0.0,Konya,İç Anadolu Bölgesi
2020/04/29,12:32:25,37.1477,37.5587,1.8,1.1,Gaziantep,Güneydoğu Anadolu Bölgesi
2020/04/29,12:27:26,38.6700,42.3862,2.0,16.5,Bitlis,Doğu Anadolu Bölgesi
2020/04/29,12:23:40,37.5522,27.4765,1.5,4.5,Aydın,Ege Bölgesi
2020/04/29,12:20:27,39.9045,28.7712,1.8,0.0,Bursa,Marmara Bölgesi
2020/04/29,12:15:08,38.3835,39.1642,0.6,4.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,12:00:33,36.0153,35.5228,2.3,4.7,Mersin,Akdeniz Bölgesi
2020/04/29,11:59:43,39.9325,36.0543,2.0,5.0,Tokat,Karadeniz Bölgesi
2020/04/29,11:48:14,38.5818,39.4763,1.7,5.2,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,11:40:23,38.5233,39.6215,2.0,23.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,11:32:21,38.4392,39.1620,2.7,3.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,11:21:13,38.4310,39.1622,3.0,1.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,11:08:53,38.3497,39.0297,1.6,23.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,10:53:03,38.6357,38.7500,2.3,7.6,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,10:45:30,38.4502,39.2317,2.0,2.7,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,10:44:05,41.0468,40.1207,2.3,26.8,Trabzon,Karadeniz Bölgesi
2020/04/29,10:43:48,35.8860,32.2442,1.9,62.5,Mersin,Akdeniz Bölgesi
2020/04/29,10:06:57,39.9048,30.1778,1.7,0.0,Bilecik,Marmara Bölgesi
2020/04/29,08:54:06,40.8210,31.1363,2.4,5.1,Düzce,Karadeniz Bölgesi
2020/04/29,08:41:39,38.7452,38.9540,1.2,17.5,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,08:31:17,38.3953,31.7085,0.9,26.7,Konya,İç Anadolu Bölgesi
2020/04/29,08:20:22,39.2317,28.9545,2.1,10.4,Kütahya,Ege Bölgesi
2020/04/29,06:36:42,39.6837,28.0825,1.3,8.1,Balıkesir,Marmara Bölgesi
2020/04/29,06:34:05,40.0827,27.5560,1.2,10.0,Balıkesir,Marmara Bölgesi
2020/04/29,05:20:12,39.0155,27.8617,1.9,5.0,Manisa,Ege Bölgesi
2020/04/29,04:35:27,38.0102,37.9567,2.5,3.4,Malatya,Doğu Anadolu Bölgesi
2020/04/29,04:07:00,36.7813,28.0882,1.3,25.9,Muğla,Ege Bölgesi
2020/04/29,04:06:34,36.5045,25.8113,1.6,29.9,Mersin,Akdeniz Bölgesi
2020/04/29,03:58:07,37.0807,27.8337,1.4,10.5,Muğla,Ege Bölgesi
2020/04/29,03:35:40,40.7720,27.6293,1.5,12.9,Marmara Denizi,Marmara Bölgesi
2020/04/29,03:08:31,38.4473,39.2247,1.7,2.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/29,00:45:21,40.6383,29.0232,1.5,11.7,Yalova,Marmara Bölgesi
