Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/15,03:51:14,38.3565,38.8043,1.7,22.8,Malatya,Doğu Anadolu Bölgesi
2020/04/15,03:50:10,39.2232,29.6517,1.4,5.0,Kütahya,Ege Bölgesi
2020/04/15,03:45:39,38.2433,38.7320,1.4,5.0,Malatya,Doğu Anadolu Bölgesi
2020/04/15,03:05:38,38.3615,38.7387,1.7,8.5,Malatya,Doğu Anadolu Bölgesi
2020/04/15,02:47:59,38.3852,38.6635,2.1,14.3,Malatya,Doğu Anadolu Bölgesi
2020/04/15,02:40:59,35.9373,35.4697,2.4,5.2,Mersin,Akdeniz Bölgesi
2020/04/15,02:26:37,38.3760,39.2027,1.6,8.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/15,02:17:21,39.0160,27.8898,1.6,5.2,Manisa,Ege Bölgesi
2020/04/15,02:07:37,38.3318,38.9205,1.2,15.5,Malatya,Doğu Anadolu Bölgesi
2020/04/15,01:47:54,35.9990,35.4208,2.8,8.1,Mersin,Akdeniz Bölgesi
2020/04/15,01:37:53,35.7262,35.5680,4.2,9.6,Mersin,Akdeniz Bölgesi
2020/04/15,01:14:36,38.9967,27.8552,1.9,12.2,Manisa,Ege Bölgesi
2020/04/15,00:40:04,40.0578,28.0125,2.2,10.7,Balıkesir,Marmara Bölgesi
2020/04/15,00:38:19,37.4157,35.9872,2.0,6.9,Osmaniye,Akdeniz Bölgesi
2020/04/15,00:34:08,39.8247,40.2832,2.3,5.0,Erzincan,Doğu Anadolu Bölgesi
2020/04/15,00:31:03,38.4668,39.2962,0.9,15.9,Elazığ,Doğu Anadolu Bölgesi
