Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/21,23:33:11,38.5023,39.3493,2.0,15.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,21:33:17,35.1668,28.0180,2.8,9.7,Mersin,Akdeniz Bölgesi
2020/04/21,18:48:08,36.9985,28.8430,2.6,10.2,Muğla,Ege Bölgesi
2020/04/21,18:10:27,38.9942,27.8512,2.8,13.3,Manisa,Ege Bölgesi
2020/04/21,17:35:46,38.9977,27.8497,1.7,14.3,Manisa,Ege Bölgesi
2020/04/21,17:18:56,38.4600,40.2148,1.9,10.7,Diyarbakır,Güneydoğu Anadolu Bölgesi
2020/04/21,17:14:23,38.9450,27.9123,1.9,8.4,Manisa,Ege Bölgesi
2020/04/21,17:13:59,38.4388,39.1677,1.1,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,16:13:12,39.1547,27.5708,1.8,0.0,Manisa,Ege Bölgesi
2020/04/21,16:11:48,38.9032,43.6073,2.7,7.4,Van,Doğu Anadolu Bölgesi
2020/04/21,15:40:17,38.9205,27.8878,1.0,4.4,Manisa,Ege Bölgesi
2020/04/21,15:26:42,38.9670,27.8392,2.2,8.7,Manisa,Ege Bölgesi
2020/04/21,15:20:58,39.1432,29.0572,1.7,8.0,Kütahya,Ege Bölgesi
2020/04/21,15:04:44,38.9967,27.8823,1.2,14.8,Manisa,Ege Bölgesi
2020/04/21,14:29:42,39.5900,33.5572,1.8,5.5,Kırıkkale,İç Anadolu Bölgesi
2020/04/21,14:14:25,40.6062,33.9413,1.7,23.8,Çankırı,İç Anadolu Bölgesi
2020/04/21,13:19:36,36.1445,33.5442,1.0,0.0,Mersin,Akdeniz Bölgesi
2020/04/21,13:13:05,40.2258,30.7732,1.8,8.7,Bolu,Karadeniz Bölgesi
2020/04/21,13:02:02,38.3333,38.8138,1.2,2.3,Malatya,Doğu Anadolu Bölgesi
2020/04/21,12:48:31,38.0223,42.6963,4.1,5.4,Siirt,Güneydoğu Anadolu Bölgesi
2020/04/21,12:29:34,37.2882,31.9110,2.2,0.0,Konya,İç Anadolu Bölgesi
2020/04/21,12:15:09,38.4123,39.1018,2.2,10.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,11:54:26,37.2223,28.2268,1.7,0.0,Muğla,Ege Bölgesi
2020/04/21,11:51:20,37.2062,37.1020,1.7,0.0,Gaziantep,Güneydoğu Anadolu Bölgesi
2020/04/21,11:49:18,37.1780,27.9312,1.3,0.0,Muğla,Ege Bölgesi
2020/04/21,11:47:57,37.6232,29.2937,1.7,0.0,Denizli,Ege Bölgesi
2020/04/21,11:23:55,39.8197,26.1993,1.8,0.0,Çanakkale,Marmara Bölgesi
2020/04/21,11:01:36,39.9812,26.1543,1.3,5.5,Çanakkale,Marmara Bölgesi
2020/04/21,10:38:59,39.0777,27.7900,1.6,12.5,Manisa,Ege Bölgesi
2020/04/21,10:37:42,40.5815,29.0518,1.5,10.9,Yalova,Marmara Bölgesi
2020/04/21,10:33:59,39.5207,38.5085,2.0,12.8,Erzincan,Doğu Anadolu Bölgesi
2020/04/21,10:27:02,38.4065,38.8265,2.1,9.0,Malatya,Doğu Anadolu Bölgesi
2020/04/21,10:24:50,39.1340,27.8100,1.6,5.0,Manisa,Ege Bölgesi
2020/04/21,10:19:51,38.4478,39.1033,1.6,8.2,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,10:12:15,39.0878,27.8217,1.8,5.3,Manisa,Ege Bölgesi
2020/04/21,09:54:15,40.0268,26.9785,1.9,1.3,Çanakkale,Marmara Bölgesi
2020/04/21,09:40:55,37.4963,35.9683,1.9,7.2,Osmaniye,Akdeniz Bölgesi
2020/04/21,09:36:19,37.4565,36.0008,1.9,7.3,Osmaniye,Akdeniz Bölgesi
2020/04/21,09:32:21,38.8960,27.9382,1.4,1.0,Manisa,Ege Bölgesi
2020/04/21,09:00:06,38.4198,38.8310,1.8,21.4,Malatya,Doğu Anadolu Bölgesi
2020/04/21,08:49:57,38.4088,39.1615,0.8,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,08:43:09,38.9007,44.3147,2.0,21.2,Van,Doğu Anadolu Bölgesi
2020/04/21,08:17:51,37.2780,30.6042,2.3,1.1,Burdur,Akdeniz Bölgesi
2020/04/21,08:12:25,38.3260,38.8105,1.9,16.9,Malatya,Doğu Anadolu Bölgesi
2020/04/21,07:54:04,38.2253,38.7593,2.8,7.6,Malatya,Doğu Anadolu Bölgesi
2020/04/21,07:48:06,35.9460,35.4453,2.6,5.0,Mersin,Akdeniz Bölgesi
2020/04/21,07:25:54,38.2955,26.6022,2.0,5.4,İzmir,Ege Bölgesi
2020/04/21,06:58:08,38.3172,26.6167,2.4,5.7,İzmir,Ege Bölgesi
2020/04/21,06:39:51,38.4825,39.3088,1.9,14.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,05:10:32,38.3378,27.2578,1.3,5.1,İzmir,Ege Bölgesi
2020/04/21,05:08:35,38.6898,43.3543,1.8,8.9,Van,Doğu Anadolu Bölgesi
2020/04/21,04:29:30,38.0142,30.8190,1.8,9.1,Isparta,Akdeniz Bölgesi
2020/04/21,04:18:39,36.8215,33.7140,1.6,11.2,Mersin,Akdeniz Bölgesi
2020/04/21,04:16:20,35.9497,35.5373,2.0,9.0,Mersin,Akdeniz Bölgesi
2020/04/21,03:16:11,38.3440,39.0163,1.4,9.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/21,02:56:00,35.7378,32.6428,1.7,5.3,Mersin,Akdeniz Bölgesi
2020/04/21,02:39:04,39.1085,27.7900,2.0,7.7,Manisa,Ege Bölgesi
2020/04/21,02:26:10,39.1192,27.8060,1.5,9.2,Manisa,Ege Bölgesi
2020/04/21,02:22:35,39.0898,27.7967,1.8,12.3,Manisa,Ege Bölgesi
2020/04/21,01:18:15,38.8237,27.0785,1.7,8.3,İzmir,Ege Bölgesi
2020/04/21,01:05:18,37.7145,29.7907,1.1,29.4,Denizli,Ege Bölgesi
2020/04/21,01:04:10,35.1570,27.7883,1.9,5.8,Mersin,Akdeniz Bölgesi
2020/04/21,01:02:49,38.2263,38.6173,2.0,5.0,Malatya,Doğu Anadolu Bölgesi
