Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/24,23:34:23,39.1035,27.8050,2.2,4.8,Manisa,Ege Bölgesi
2020/04/24,23:12:32,38.9915,27.9642,1.4,8.5,Manisa,Ege Bölgesi
2020/04/24,22:59:35,39.1183,27.8263,1.3,13.8,Manisa,Ege Bölgesi
2020/04/24,22:47:04,37.6845,44.7265,2.7,15.7,Hakkari,Doğu Anadolu Bölgesi
2020/04/24,22:33:27,38.9520,26.8128,1.4,3.1,İzmir,Ege Bölgesi
2020/04/24,22:06:33,39.1120,27.8392,1.5,9.0,Manisa,Ege Bölgesi
2020/04/24,21:48:36,40.8442,35.9657,2.5,5.0,Amasya,Karadeniz Bölgesi
2020/04/24,20:57:23,38.7467,38.9617,2.6,12.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,20:27:03,39.9453,27.6358,1.7,12.1,Balıkesir,Marmara Bölgesi
2020/04/24,20:15:02,38.3840,38.8473,1.7,16.0,Malatya,Doğu Anadolu Bölgesi
2020/04/24,20:11:29,37.5322,35.9333,1.2,12.8,Adana,Akdeniz Bölgesi
2020/04/24,19:41:26,36.9943,35.7898,1.9,20.8,Adana,Akdeniz Bölgesi
2020/04/24,19:27:23,35.8980,30.6882,2.7,8.8,Mersin,Akdeniz Bölgesi
2020/04/24,19:21:59,36.9787,36.0245,1.9,5.9,Erzin,Akdeniz Bölgesi
2020/04/24,19:12:41,36.4520,28.7080,2.2,5.0,Mersin,Akdeniz Bölgesi
2020/04/24,18:58:23,35.6708,30.8463,1.7,10.0,Mersin,Akdeniz Bölgesi
2020/04/24,18:56:51,35.9827,30.6503,2.3,9.3,Mersin,Akdeniz Bölgesi
2020/04/24,18:55:43,35.9525,30.6353,2.6,8.8,Mersin,Akdeniz Bölgesi
2020/04/24,18:32:15,41.1822,40.7103,1.9,8.1,Rize,Karadeniz Bölgesi
2020/04/24,18:25:32,39.7595,27.8527,1.4,4.7,Balıkesir,Marmara Bölgesi
2020/04/24,18:20:10,38.4450,39.1558,1.8,6.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,18:07:42,36.1543,30.5882,1.7,8.9,Mersin,Akdeniz Bölgesi
2020/04/24,17:59:22,38.4102,39.1235,1.6,8.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,17:58:10,38.9818,32.8135,1.5,7.5,Konya,İç Anadolu Bölgesi
2020/04/24,17:21:52,36.1422,25.6422,4.0,1.6,Mersin,Akdeniz Bölgesi
2020/04/24,16:43:22,36.9798,36.0395,1.9,10.5,Erzin,Akdeniz Bölgesi
2020/04/24,16:16:03,35.9037,27.9498,4.5,56.6,Mersin,Akdeniz Bölgesi
2020/04/24,15:35:04,38.3735,39.0002,1.9,6.1,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,15:33:11,38.2485,38.8208,1.9,14.2,Malatya,Doğu Anadolu Bölgesi
2020/04/24,15:07:19,36.1273,31.5322,2.4,20.0,Mersin,Akdeniz Bölgesi
2020/04/24,13:02:23,39.4922,31.5247,1.2,0.0,Sivrihisar,İç Anadolu Bölgesi
2020/04/24,12:37:03,38.9407,27.9107,1.6,10.6,Manisa,Ege Bölgesi
2020/04/24,12:13:26,38.3982,39.2322,2.4,10.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,12:03:08,37.2022,28.2508,1.7,0.0,Muğla,Ege Bölgesi
2020/04/24,11:54:13,37.2377,28.2773,1.8,0.0,Aydın,Ege Bölgesi
2020/04/24,11:43:34,39.5115,28.1812,1.6,3.6,Balıkesir,Marmara Bölgesi
2020/04/24,11:09:12,40.0175,27.0545,1.4,4.2,Çanakkale,Marmara Bölgesi
2020/04/24,11:01:00,40.3573,27.5048,2.4,5.5,Çanakkale,Marmara Bölgesi
2020/04/24,10:37:58,38.4127,39.2173,1.6,3.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,10:14:54,38.9455,27.9045,1.4,10.2,Manisa,Ege Bölgesi
2020/04/24,09:13:05,40.8953,33.2378,2.1,5.4,Çankırı,İç Anadolu Bölgesi
2020/04/24,09:06:19,38.4495,39.2075,1.6,9.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,08:17:30,38.4550,38.8465,1.9,25.6,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,08:05:39,38.3132,38.8217,1.5,22.0,Malatya,Doğu Anadolu Bölgesi
2020/04/24,07:42:11,37.2947,28.7677,1.7,5.3,Denizli,Ege Bölgesi
2020/04/24,07:02:58,40.3265,28.3703,2.0,7.3,Bursa,Marmara Bölgesi
2020/04/24,06:49:01,40.3792,27.1520,3.1,13.5,Çanakkale,Marmara Bölgesi
2020/04/24,05:31:04,38.3950,39.2080,1.5,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,05:13:43,39.1297,29.0213,2.0,13.2,Kütahya,Ege Bölgesi
2020/04/24,04:14:56,38.4128,39.1530,1.4,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,04:12:35,37.8535,29.3572,1.5,9.9,Denizli,Ege Bölgesi
2020/04/24,04:09:46,38.9885,26.7345,2.1,8.9,İzmir,Ege Bölgesi
2020/04/24,03:46:52,38.4285,39.1680,1.7,5.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,02:16:06,37.0362,35.6487,2.0,11.5,Adana,Akdeniz Bölgesi
2020/04/24,01:39:16,36.3272,29.3348,2.0,13.4,Antalya,Akdeniz Bölgesi
2020/04/24,01:29:40,36.8627,29.4025,1.9,5.2,Burdur,Akdeniz Bölgesi
2020/04/24,01:28:20,39.1228,27.8148,1.5,9.4,Manisa,Ege Bölgesi
2020/04/24,01:27:13,36.9778,29.4147,1.3,20.3,Burdur,Akdeniz Bölgesi
2020/04/24,00:43:36,38.9453,27.8535,1.7,10.1,Manisa,Ege Bölgesi
2020/04/24,00:40:35,38.4088,39.2015,0.7,10.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/24,00:14:03,37.9588,27.6422,1.6,4.3,Aydın,Ege Bölgesi
2020/04/24,00:01:35,39.1302,29.0438,2.2,12.1,Kütahya,Ege Bölgesi
